itemId,title,conditionId,condition,price.value,price.currency,seller.username,seller.feedbackPercentage,seller.feedbackScore,itemLocation.country,topRatedBuyingExperience,priorityListing,marketingPrice.originalPrice.value,marketingPrice.discountPercentage,shipping_cost,days_listed,category_id,category_name,seller_item_count,club,country,year,additional_image_count,title_length,discount_flag,condition_desc,top_club,top_country,Messi
v1|317069403907|615526711901,Liverpool Home Jersey 25/26 ( Player Version),1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,11,2887,Soccer-International Clubs,25,Liverpool,,2026.0,4,45,False,1000 - New,True,False,False
v1|177245638563|476899094411,Tigres UANL Away Jersey 2023/24 Size S-XL,1000,New,18.0,USD,soccerelf,100.0,10,US,False,True,,,0.0,15,2887,Soccer-International Clubs,8,,,2024.0,1,41,False,1000 - New,False,False,False
v1|317059278518|615510384436,Real Madrid Baseball Style Jersey Limited Edition,1000,New,52.0,USD,iri4147,97.7,47,US,False,True,,,0.0,14,2887,Soccer-International Clubs,25,Real Madrid,,,6,49,False,1000 - New,True,False,False
v1|388511742986|655644751940,Neymar Jr Santos 2012 Jersey - Retro Jersey - Mens Sizes,1000,New,65.0,USD,shipezusa,97.1,84,US,False,True,,,0.0,130,2887,Soccer-International Clubs,11,,,2012.0,5,56,False,1000 - New,False,False,False
v1|177245711199|476913681054,Paris Player Version Jersey 2025/26 Size M-XXL,1000,New,35.0,USD,soccerelf,100.0,10,US,False,False,,,0.0,15,2887,Soccer-International Clubs,8,,,2026.0,5,46,False,1000 - New,False,False,False
v1|316969126369|615409659627,Barcelona Messi Mens UCL Final 2011 Jersey,1000,New,49.99,USD,sharpshop0.1,95.6,166,US,False,False,,,0.0,111,2887,Soccer-International Clubs,8,Barcelona,,2011.0,6,42,False,1000 - New,True,False,True
v1|167640414316|467255078002,BARCELONA YOUTH JERSEY KIT,1000,New,39.99,USD,jeansandshirtsforever,95.8,1092,US,False,False,,,0.0,9,2887,Soccer-International Clubs,15,Barcelona,,,2,26,False,1000 - New,True,False,False
v1|177244403948|476898369804,Madrid home jersey player version 2024/25 Size S-XL,1000,New,39.0,USD,soccerelf,100.0,10,US,False,False,,,0.0,15,2887,Soccer-International Clubs,8,,,2025.0,3,51,False,1000 - New,False,False,False
v1|317065336496|615520543566,Barcelona 2025/2026 Home,1000,New,45.0,USD,iri4147,97.7,47,US,False,False,,,0.0,12,2887,Soccer-International Clubs,25,Barcelona,,2026.0,4,24,False,1000 - New,True,False,False
v1|177244292867|476898103133,2024/25 Paris home jersey Size M-XXL,1000,New,35.0,USD,soccerelf,100.0,10,US,False,False,,,0.0,15,2887,Soccer-International Clubs,8,,,2025.0,3,36,False,1000 - New,False,False,False
v1|177243786136|0,Pumas Soccer Jersey Size S-XL,1000,New,19.0,USD,soccerelf,100.0,10,US,False,False,,,0.0,16,2887,Soccer-International Clubs,8,,,,2,29,False,1000 - New,False,False,False
v1|388563233919|655674947539,Soccer Jersey 2007/2008 #7 Retro Champions League Final Away Jersey Short Sleeve,1000,New,49.99,USD,jerseyhypex,94.5,49,US,False,False,,,0.0,106,2887,Soccer-International Clubs,4,,,2008.0,3,80,False,1000 - New,False,False,False
v1|406039415533|676351895086,Mexico 2025/26 Black Special Souvenir  Jersey PLAYER VERSION,1000,New,40.99,USD,realgood-31,96.4,52,US,False,False,,,0.0,98,2887,Soccer-International Clubs,3,,Mexico,2026.0,6,60,False,1000 - New,False,True,False
v1|317047672657|615492735968,Chelsea Jersey 2025/26 (World Cup),1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,18,2887,Soccer-International Clubs,25,Chelsea,,2026.0,5,34,False,1000 - New,True,False,False
v1|388693146122|655796212176,Diogo Jota Liverpool FC #20 Home Red Player Version PL Soccer Jersey,1000,New,73.99,USD,retvibe,93.8,14,BE,False,True,,,0.0,10,2887,Soccer-International Clubs,1,Liverpool,,,8,68,False,1000 - New,True,False,False
v1|317055694269|615503932223,Pachuca Away Jersey 2025/26 (Player Version),1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,16,2887,Soccer-International Clubs,25,,,2026.0,3,44,False,1000 - New,False,False,False
v1|205556489832|0,Juventus 2014/2015 Vintage Jersey Pogba Size L,1000,New,55.0,USD,steph01291978,100.0,484,US,False,False,,,0.0,38,2887,Soccer-International Clubs,8,Juventus,,2015.0,4,46,False,1000 - New,True,False,False
v1|317004328467|615433933254,Cristiano Ronaldo #7 2008 UCL Final Manchester United Nike Long Sleeve Jersey,1000,New,49.99,USD,sharpshop0.1,95.6,166,US,False,False,,,0.0,114,2887,Soccer-International Clubs,8,Manchester United,,2008.0,6,77,False,1000 - New,True,False,False
v1|187390377113|695281635913,Real Madrid 2025/2026 Home Players Match Version Jerseys CLUB WORLD CUP,3000,Used,59.9,USD,evaclothing,100.0,17,US,False,False,,,0.0,15,2887,Soccer-International Clubs,5,Real Madrid,,2026.0,15,71,False,3000 - Used,True,False,False
v1|317069763082|615526873738,Chelsea Away Jersey 2025/26 (World Cup) Player Version,1000,New,45.0,USD,iri4147,97.7,47,US,False,False,,,0.0,11,2887,Soccer-International Clubs,25,Chelsea,,2026.0,5,54,False,1000 - New,True,False,False
v1|396721995055|665214044123,Brazil Jesus Christ The Redeemer Jersey Kit Special Edition Shirt,1000,New,31.99,USD,lonsie_16,94.4,80,US,False,False,,,4.99,41,2891,Soccer-National Teams,6,,Brazil,,4,65,False,1000 - New,False,True,False
v1|177244396823|476913665386,Barcelona home jersey player version 2024/25 Size S-XL,1000,New,39.0,USD,soccerelf,100.0,10,US,False,False,,,0.0,15,2887,Soccer-International Clubs,8,Barcelona,,2025.0,3,54,False,1000 - New,True,False,False
v1|226859637206|526010179753,Club America 2025/26 Home Soccer Jersey,1000,New with tags,43.99,USD,ancue-79,100.0,245,US,False,False,,,0.0,10,123490,Men,5,Club America,,2026.0,2,39,False,1000 - New with tags,True,False,False
v1|317017436713|615449050492,2015/16 Real Madrid Home Jersey #7 Ronaldo Adidas Soccer Champions CR7,1000,New,49.99,USD,sharpshop0.1,95.6,166,US,False,False,,,0.0,30,2887,Soccer-International Clubs,8,Real Madrid,,2016.0,8,70,False,1000 - New,True,False,False
v1|357149365402|625968041115, 25-26 Club America Soccer Jersey ,1000,New,49.99,USD,jeserymagasin,100.0,26,US,False,False,,,0.0,30,2887,Soccer-International Clubs,5,Club America,,2026.0,2,34,False,1000 - New,True,False,False
v1|317018017654|615448752126,Ronaldo Manchester United 2007/2008 | Men’s Retro Long-Sleeve Jersey,1000,New,49.99,USD,sharpshop0.1,95.6,166,US,False,False,,,0.0,119,2887,Soccer-International Clubs,8,Manchester United,,2008.0,10,68,False,1000 - New,True,False,False
v1|375817561504|644687750846,Arsenal 2005 2006 Thierry Henry #14 Short Sleeve Soccer Jersey Retro,1000,New,59.99,USD,jerseyking9320,90.3,62,US,False,False,,,9.99,237,2887,Soccer-International Clubs,3,Arsenal,,2005.0,3,68,False,1000 - New,True,False,False
v1|316855425270|615346939273,FC Barcelona 2011/2012 UEFA Champions League Away Black Jersey - Messi #10,1000,New,73.9,USD,bollerjerseys,97.6,39,BE,False,False,,,0.0,57,2887,Soccer-International Clubs,9,Barcelona,,2012.0,5,74,False,1000 - New,True,False,True
v1|388689323053|655791717348,Diogo Jota #20 Liverpool FC 2024-2025 Home Red Soccer Jersey Short Sleeve,1000,New,73.93,USD,otri_shop,100.0,31,FR,False,True,,,0.0,11,2887,Soccer-International Clubs,4,Liverpool,,2025.0,6,73,False,1000 - New,True,False,False
v1|316710481226|615211237511,Manchester United 2008 UCL Final Long sleeve Home Jersey - Cristiano Ronaldo #7,1000,New,73.9,USD,bollerjerseys,97.6,39,BE,False,True,,,0.0,87,2887,Soccer-International Clubs,9,Manchester United,,2008.0,6,79,False,1000 - New,True,False,False
v1|317055824889|615504112636,Benfica Home 2025/26 Jersey Especial,1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,16,2887,Soccer-International Clubs,25,,,2026.0,4,36,False,1000 - New,False,False,False
v1|317067007462|615522792223,Liverpool Away Jersey 25/26 ( Player Version),1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,12,2887,Soccer-International Clubs,25,Liverpool,,2026.0,6,45,False,1000 - New,True,False,False
v1|176958408639|476801160262,"Japan Soccer Jersey One Piece Luffy Anime Gear 5 Concept Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,115,2891,Soccer-National Teams,21,,,,23,77,False,1000 - New,False,False,False
v1|357225521605|625969572698,Diogo Jota Liverpool Home Jersey #20,1000,New,50.0,USD,nilemarketplace,100.0,226,US,False,False,,,0.0,16,2887,Soccer-International Clubs,5,Liverpool,,,2,36,False,1000 - New,True,False,False
v1|177017765474|476729511201,"Japan Soccer Jersey Special Concept Tokyo Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,95,2891,Soccer-National Teams,21,,,,23,62,False,1000 - New,False,False,False
v1|316583039943|615116337511,Mexico 25/26 Black Special Souvenir  Jersey FAN VERSION  EMBROIDERED LOGO ALL SZ,1000,New,49.99,USD,chicagolandjerseys07,98.4,197,US,False,False,,,0.0,110,2891,Soccer-National Teams,10,,Mexico,2026.0,7,80,False,1000 - New,False,True,False
v1|205587201565|0,Real Madrid 2025/2026 Home Player Version Jersey • Mbappé Size L,1000,New,55.0,USD,steph01291978,100.0,484,US,False,False,,,0.0,27,2887,Soccer-International Clubs,8,Real Madrid,,2026.0,3,64,False,1000 - New,True,False,False
v1|376382903637|645022324197,2024/2025 Home and Away Jersey DIOGO JOTA #20 and DIOGO JOTA #21 Shirt,1000,New,49.99,USD,cejg-39,0.0,0,US,False,False,,,0.0,16,2887,Soccer-International Clubs,5,,,2025.0,1,70,False,1000 - New,False,False,False
v1|405807967878|676115414252,Ronaldo #9 – Inter Milan 1998–99 Home Jersey – Iconic Serie A Kit,1000,New,70.99,USD,grk_04,97.7,127,DE,False,True,,,0.0,86,2887,Soccer-International Clubs,9,Inter Milan,,1998.0,4,65,False,1000 - New,True,False,False
v1|146694387750|445342503234,Mexico Black 2025/2026 Special Souvenir Player Version Jersey,1000,New,47.99,USD,xunbo12,84.6,9,TW,False,True,59.99,20.0,0.0,13,2891,Soccer-National Teams,8,,Mexico,2026.0,5,61,True,1000 - New,False,True,False
v1|317035759644|615475394006,Boca Juniors Home Jersey 25/26 ALL SIZES SMALL-2XL REG FIT,1000,New,49.99,USD,chicagolandjerseys07,98.4,197,US,False,False,,,0.0,23,2887,Soccer-International Clubs,10,,,2026.0,8,58,False,1000 - New,False,False,False
v1|285006402319|586826900235,Corinthians 22/23 men's Third  Jersey,1000,New,30.99,USD,jusus.uhwoyehz2,96.3,1561,CA,False,False,,,7.0,1006,2887,Soccer-International Clubs,5,,,2023.0,0,37,False,1000 - New,False,False,False
v1|177017766333|476729527183,"Japan Soccer Jersey Special Waves Ukiyo-e Concept Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,95,2891,Soccer-National Teams,21,,,,8,70,False,1000 - New,False,False,False
v1|376384402057|645023231523,Fluminense 2025/2026 Shirt Home and Away Short / Long Sleeve T.SILVA #3 Jersey,1000,New,45.99,USD,cejg-39,0.0,0,US,False,False,,,0.0,15,2887,Soccer-International Clubs,5,,,2026.0,3,78,False,1000 - New,False,False,False
v1|388512480990|655645168468,Ronaldinho Brazil 2004–06 Home Jersey,1000,New,65.0,USD,shipezusa,97.1,84,US,False,False,,,0.0,47,2891,Soccer-National Teams,11,,Brazil,2004.0,13,37,False,1000 - New,False,True,False
v1|376387728038|645025468187,Mexico 2025/26 Black Shirt Special Souvenir S.Gimenez #11 E.Alvarez #4 Jersey,1000,New,49.99,USD,cejg-39,0.0,0,US,False,False,,,0.0,14,2891,Soccer-National Teams,5,,Mexico,2026.0,4,77,False,1000 - New,False,True,False
v1|396776759352|665248612210,USA 2025/2026 Shirt Home / Away Third Jersey,1000,New,39.99,USD,lonsie_16,94.4,80,US,False,False,,,2.99,28,2887,Soccer-International Clubs,6,,USA,2026.0,11,44,False,1000 - New,False,True,False
v1|396853858992|0,Nike USA US Men National Team USMNT Home Soccer Jersey BNWT Vintage Unique,1000,New,59.0,USD,cdswatch,100.0,4095,US,False,False,,,0.0,8,2891,Soccer-National Teams,2,,USA,,7,74,False,1000 - New,False,True,False
v1|176863782816|476588272042,"Japan Soccer Jersey Retro Blue Edition Short/Long Sleeve S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,149,2891,Soccer-National Teams,21,,,,21,69,False,1000 - New,False,False,False
v1|146577935886|445294644991,2025-26 Mexico home Player Version Jersey,1000,New,39.99,USD,xunbo12,84.6,9,TW,False,False,49.99,20.0,0.0,69,2891,Soccer-National Teams,8,,Mexico,2026.0,7,41,True,1000 - New,False,True,False
v1|388116492756|655317534607,Umbro Guatemala Away Men's Soccer Jersey 25/26,1000,New,95.0,USD,soccer_shop_usa_warehouse,98.9,1227,US,False,False,,,0.0,123,2891,Soccer-National Teams,10,,,2026.0,5,46,False,1000 - New,False,False,False
v1|376259847612|644956988435,Men's Puma Blue Manchester City 2024/25 Fourth Replica Jersey,1000,New,39.99,USD,fanatics,98.2,645451,US,False,False,94.99,58.0,5.99,63,2887,Soccer-International Clubs,2,Manchester City,,2025.0,2,61,True,1000 - New,True,False,False
v1|297461623177|594909638582,Real Madrid - 25/26 Home jersey - fans version - adult men size,1000,New,39.9,USD,smartjerseys,0.0,0,US,False,False,,,0.0,10,2887,Soccer-International Clubs,1,Real Madrid,,2026.0,10,63,False,1000 - New,True,False,False
v1|226859641622|526010123265,Club America 2025/26 Away Soccer Jersey,1000,New with tags,43.99,USD,ancue-79,100.0,245,US,False,False,,,0.0,10,123490,Men,5,Club America,,2026.0,2,39,False,1000 - New with tags,True,False,False
v1|317036462679|615476151681,Real Madrid Home 2025/26 Players Version,1000,New,45.0,USD,iri4147,97.7,47,US,False,False,,,0.0,22,2887,Soccer-International Clubs,25,Real Madrid,,2026.0,5,40,False,1000 - New,True,False,False
v1|317030935996|615468194952,New 1998 Black Retro Mexico Jersey,1000,New,42.99,USD,bluriso,93.3,14,US,False,False,,,0.0,25,2891,Soccer-National Teams,1,,Mexico,1998.0,4,34,False,1000 - New,False,True,False
v1|205608166394|506335649142,2025/26 Barcelona Home Jersey Lewandowski #9,3000,Used,59.99,USD,iedd13,93.1,178,US,False,False,,,0.0,10,2887,Soccer-International Clubs,15,Barcelona,,2026.0,6,44,False,3000 - Used,True,False,False
v1|357226488286|625970362701,Diogo Jota 2024/25 Liverpool Home Soccer Jersey,1000,New,50.0,USD,nilemarketplace,100.0,226,US,False,False,,,0.0,16,2887,Soccer-International Clubs,5,Liverpool,,2025.0,2,47,False,1000 - New,True,False,False
v1|205585325931|506314399667,2025/26 Monterrey Home Jersey Ramos #93,3000,Used,49.99,USD,iedd13,93.1,178,US,False,False,,,0.0,29,2887,Soccer-International Clubs,15,,,2026.0,4,39,False,3000 - Used,False,False,False
v1|388201365603|655388188296,2023  Argentina #10 Messi 3 STAR Home Authentic IV5786 Players Version!,1000,New,49.99,USD,jerseyhypex,94.5,49,US,False,False,,,0.0,107,2891,Soccer-National Teams,4,,Argentina,2023.0,4,71,False,1000 - New,False,True,True
v1|156617248578|457945200049,PAUL MULLIN #10 24/25 ALL SIZES Wrexham AFC Home Man Jersey WELCOME TO WREXHAM,1000,New,47.47,USD,soccerzone10,99.1,259,CA,False,False,,,0.0,198,2887,Soccer-International Clubs,2,,,2025.0,1,78,False,1000 - New,False,False,False
v1|156077049904|458423200132,adidas men Tiro 23 League Pants,1000,New with tags,13.0,USD,adidas_official,98.6,587494,US,False,False,50.0,74.0,0.0,514,123490,Men,1,,,,2,31,True,1000 - New with tags,False,False,False
v1|306375833396|606106065731,Fluminense 2025/2026 Shirt Home and Away Short / Long Sleeve Jersey US,1000,New,34.89,USD,rwla_56,96.5,132,JO,False,False,,,0.0,19,2887,Soccer-International Clubs,1,,,2026.0,4,70,False,1000 - New,False,False,False
v1|146597730963|445303240631,Cristiano Ronaldo Career Tribute SPECIAL EDITION Jersey,1000,New,49.99,USD,soccernationshop,100.0,136,US,False,False,,,5.95,60,2887,Soccer-International Clubs,1,,,,3,55,False,1000 - New,False,False,False
v1|176928667132|476661966750,"Italy Soccer Jersey Concept Special Fan Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,126,2891,Soccer-National Teams,21,,Italy,,20,60,False,1000 - New,False,True,False
v1|205569158654|506300199115,Cristiano Ronaldo #7 Portugal Home Jersey Kids,1000,New with tags,28.99,USD,syah-9704,99.3,504,US,False,False,,,0.0,42,123490,Men,1,,,,2,46,False,1000 - New with tags,False,False,False
v1|296522741844|594439868033,JERSEY Palmeiras Home 1994-95 Retro,1000,New,28.98,USD,kevivos-0,99.0,786,NZ,False,False,,,7.0,392,2887,Soccer-International Clubs,2,,,1995.0,2,35,False,1000 - New,False,False,False
v1|164108778095|463791480480,"Icon Sports USA Soccer Jersey - Blue, Red & White - Licensed USMNT",1000,New,23.95,USD,dynami70,98.5,2020,US,True,False,,,5.95,1965,2891,Soccer-National Teams,7,,USA,,2,66,False,1000 - New,False,True,False
v1|306337840758|0,Adidas Men's Medium Green Mexico 2022 Short Sleeve Home Soccer Jersey HD6899 ,1000,New,37.49,USD,thefaithf-97,100.0,1117,US,True,False,49.99,25.0,7.99,45,2891,Soccer-National Teams,1,,Mexico,2022.0,15,77,True,1000 - New,False,True,False
v1|226845814922|525996469124,Tigres UANL 2025/26 Away Soccer Jersey,1000,New with tags,43.99,USD,ancue-79,100.0,245,US,False,False,,,0.0,18,123490,Men,5,,,2026.0,2,38,False,1000 - New with tags,False,False,False
v1|177112338437|476800910311,"Japan Soccer Jersey Anime Blue Lock Concept Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,60,2891,Soccer-National Teams,21,,,,9,64,False,1000 - New,False,False,False
v1|145362446576|444555799983,Champro Men's Header Soccer Jersey,1000,New with tags,12.99,USD,impulse_sports,98.8,25021,US,False,False,,,0.0,647,123490,Men,1,,,,0,34,False,1000 - New with tags,False,False,False
v1|177145873230|476824961510,"Japan Soccer Jersey Anime Dragon Ball Goku Concept Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,49,2891,Soccer-National Teams,21,,,,23,71,False,1000 - New,False,False,False
v1|177145890131|476825013846,"Japan Soccer Jersey One Piece Luffy/Zoro Anime Concept Edition S,M,L,XL,XXL",1000,New,49.99,USD,moh_k40,100.0,823,US,False,False,,,0.0,49,2891,Soccer-National Teams,21,,,,13,75,False,1000 - New,False,False,False
v1|176253425840|475720957543,Puerto Rico International Team Headgear Classics 1990 World Cup Soccer Jersey,1000,New,42.5,USD,sonicgears,99.6,70087,US,False,False,120.0,65.0,0.0,513,2891,Soccer-National Teams,3,,,1990.0,4,77,True,1000 - New,False,False,False
v1|205358354205|0,NEW Nike USA soccer jersey women M Blue,1000,New,24.99,USD,yao_trade,99.7,35399,US,False,False,,0.0,0.0,126,2891,Soccer-National Teams,6,,USA,,4,39,True,1000 - New,False,True,False
v1|226834646276|525985874226,Chivas De Guadalajara 2025/26 Home Soccer Jersey,1000,New with tags,43.99,USD,ancue-79,100.0,245,US,False,False,,,0.0,25,123490,Men,5,,,2026.0,2,48,False,1000 - New with tags,False,False,False
v1|127221209594|0,AC Milan 2009-10 Home Soccer Long Sleeve Jersey RONALDINHO #80 Adidas Men’s XL,3000,Used,72.0,USD,ohbargainz,99.5,1753,US,False,False,80.0,10.0,6.0,12,2887,Soccer-International Clubs,7,,,2010.0,11,78,True,3000 - Used,False,False,False
v1|116591961710|0,"Angel City Fc Women’s Soccer Jersey (XS, S, L , XL)",1000,New,15.0,USD,mustafa_samawi,100.0,299,US,False,False,,,0.0,75,2888,Soccer-MLS,1,,,,2,51,False,1000 - New,False,False,False
v1|186326998508|694374907563,Cristiano Ronaldo #7 Manchester United 2007/2008 Retro Home Jersey Kids,1000,New,59.95,USD,mobyenterprise,99.3,621,US,True,False,,,0.0,504,2887,Soccer-International Clubs,6,Manchester United,,2008.0,6,71,False,1000 - New,True,False,False
v1|355620771371|0,2022/23 Manchester United Home Jersey #7 Ronaldo Large Adidas Soccer NEW H13881,1000,New,49.95,USD,corptazar_collectibles,100.0,38,US,False,False,,,9.95,467,2887,Soccer-International Clubs,1,Manchester United,,2023.0,5,79,False,1000 - New,True,False,False
v1|317012723991|615442090926,Guatemala 2025/26 Alternative  Gold Cup Jersey  ALL SIZE,1000,New,54.99,USD,chicagolandjerseys07,98.4,197,US,False,False,,,0.0,31,2887,Soccer-International Clubs,10,,,2026.0,8,56,False,1000 - New,False,False,False
v1|135417996953|434795764124,Youth kits Ronaldo 2007/08 shirt and short Manchester United kits,1000,New,48.0,USD,yusuft-8,97.6,40,US,False,False,,,0.0,229,2887,Soccer-International Clubs,1,Manchester United,,2008.0,1,65,False,1000 - New,True,False,False
v1|226667858911|525846129557,Mexico 2025/26 Black Special Souvenir Jersey,1000,New with tags,44.99,USD,ancue-79,100.0,245,US,False,False,,,0.0,115,123490,Men,5,,Mexico,2026.0,2,44,False,1000 - New with tags,False,True,False
v1|146228415434|445106876640,Ibrahimovic #9 Barcelona 2009/2010 Home Short Sleeve Jersey,1000,New,59.89,USD,mrboo_22,100.0,15,PK,False,False,,,0.0,234,2887,Soccer-International Clubs,3,Barcelona,,2010.0,7,59,False,1000 - New,True,False,False
v1|116588427138|416838537970,2006/07 IRAN Home Jersey PUMA (very Fitted) World Cup Soccer shirt WHITE kit NEW,1000,New,59.99,USD,iranjersey,100.0,343,US,False,False,,,9.99,77,2891,Soccer-National Teams,9,,,2007.0,13,80,False,1000 - New,False,False,False
v1|205392884700|0,NWT Adidas Manchester United Team Viewer jersey men XL,1000,New,29.95,USD,yao_trade,99.7,35399,US,False,False,,0.0,0.0,208,2887,Soccer-International Clubs,6,Manchester United,,,3,54,True,1000 - New,True,False,False
v1|116666729374|0,Santos FC 2012 Away Soccer Jersey NEYMAR JR #11 Nike Men’s Sz M,3000,Used,45.0,USD,ohbargainz,99.5,1753,US,False,False,50.0,10.0,6.0,143,2891,Soccer-National Teams,7,,,2012.0,10,63,True,3000 - Used,False,False,False
v1|186317516094|694365838114,Ghana International Team Men's Headgear Classics 1990 World Cup Soccer Jersey,1000,New,42.5,USD,sonicgears,99.6,70087,US,False,False,120.0,65.0,0.0,509,2891,Soccer-National Teams,3,,,1990.0,4,77,True,1000 - New,False,False,False
v1|177234978997|476890831366,adidas Juventus 24/25 Third Soccer Jersey IY5244 ✅Asia-Fit,1000,New,69.99,USD,thikko-usa,98.2,3486,KR,False,False,,,19.99,19,2887,Soccer-International Clubs,5,Juventus,,2025.0,10,58,False,1000 - New,True,False,False
v1|186444363763|694493178159,Ronaldo #7 Manchester United 2007/2008 Retro Home Jersey KIDS Long Sleeve set,1000,New,59.95,USD,mobyenterprise,99.3,621,US,True,False,,,0.0,430,2887,Soccer-International Clubs,6,Manchester United,,2008.0,5,77,False,1000 - New,True,False,False
v1|176529417057|476132403959,"Toros Neza - soccer jersey playera Replica shirt, 1996 1997 away futbol  ",1000,New,29.99,USD,vjsuple-40,98.3,622,NZ,False,False,,,4.99,337,2885,Soccer-Other,22,,,1996.0,7,73,False,1000 - New,False,False,False
v1|295332291206|593504092645,Mexico Away 2022/2023 Jersey Shirt Adidas White Raul #9 M-2XL NWT HD9314,1000,New,140.0,USD,dasa-3269,100.0,880,US,True,False,,,0.0,982,2891,Soccer-National Teams,3,,Mexico,2023.0,8,72,False,1000 - New,False,True,False
v1|156600871016|457902744188,Arza Men Fan Soccer Jersey Irapuato Mexico Color Red/Navy Short Sleeve,1000,New,24.99,USD,clubpasionsoccer_usa,96.5,3901,US,False,False,,,0.0,208,2891,Soccer-National Teams,9,,Mexico,,4,70,False,1000 - New,False,True,False
v1|176362588191|475876835259,"CD FAS - magico soccer jersey camiseta Retro shirt,el salvador, 1995 home replic",1000,New,29.99,USD,vjsuple-40,98.3,622,NZ,False,False,,,4.99,443,2885,Soccer-Other,22,,,1995.0,7,80,False,1000 - New,False,False,False
v1|267224010055|567003054945,JERSEY Mexico 2025-26 Special Edition White Men soccer,1000,New,28.99,USD,suz_us0,100.0,651,NZ,False,False,,,7.0,93,2887,Soccer-International Clubs,7,,Mexico,2026.0,1,54,False,1000 - New,False,True,False
v1|115989921521|0,21-22 Adidas Manchester United Mens Soccer Home Jersey XXL 2XL Authentic Version,1000,New,60.0,USD,shotput3510,99.7,13133,US,False,False,,0.0,4.0,603,2887,Soccer-International Clubs,9,Manchester United,,2022.0,12,80,True,1000 - New,True,False,False
v1|185604325260|693469339143,Adidas Mens 2021-22 Manchester United Third Soccer Jersey GM4616 Blue,1000,New,55.0,USD,mcard10071,100.0,8352,US,True,False,,,0.0,1021,2887,Soccer-International Clubs,1,Manchester United,,2022.0,10,69,False,1000 - New,True,False,False
v1|406003067417|676308397632,Lamine Yamal Soccer Jersey #10 Super Hot Limited Stock! Fan Version,1000,New,47.99,USD,ultimatesoccer,100.0,22,US,False,True,,,0.0,23,2887,Soccer-International Clubs,5,,,,1,67,False,1000 - New,False,False,False
v1|226716470455|525886632006,Real Madrid 2016/17 UEFA Champions League Ronaldo #7 Final Version Jersey,1000,New,52.79,USD,prosoccerkits,100.0,13,AE,False,True,,,6.95,89,2887,Soccer-International Clubs,2,Real Madrid,,2017.0,5,73,False,1000 - New,True,False,False
v1|405720353602|676007661464,Kaka AC Milan 2013/2014 Jersey - Retro Jersey - Mens Sizes - New with Tags,1000,New,87.99,USD,ventura-deluxe,96.2,323,US,True,True,109.99,20.0,0.0,108,2887,Soccer-International Clubs,1,,,2014.0,11,74,True,1000 - New,False,False,False
v1|316987779602|615422398524,FC Barcelona 2014-2015 Home Retro Jersey Champions League Edition - Messi #10,1000,New,73.9,USD,bollerjerseys,97.6,39,BE,False,True,,,0.0,36,2887,Soccer-International Clubs,9,Barcelona,,2015.0,8,77,False,1000 - New,True,False,True
v1|406030530160|676339042732,Ronaldo 2024 Euro Away Jersey,1000,New,44.99,USD,soccergears,100.0,1,US,False,True,,,0.0,12,2887,Soccer-International Clubs,2,,,2024.0,3,29,False,1000 - New,False,False,False
v1|317056944308|615506032137,Arsenal Jersey Home 2025/26,1000,New,45.0,USD,iri4147,97.7,47,US,False,True,,,0.0,15,2887,Soccer-International Clubs,25,Arsenal,,2026.0,6,27,False,1000 - New,True,False,False
v1|296505982823|594431260172,JERSEY Panama Special Edition Soccer Red 2024-25,1000,New,28.98,USD,kevivos-0,99.0,786,NZ,False,False,,,7.0,400,2887,Soccer-International Clubs,2,,,2025.0,1,48,False,1000 - New,False,False,False
v1|167569836059|467188195856,MEXICO JERSEY  QATAR,1000,New,39.99,USD,jeansandshirtsforever,95.8,1092,US,False,False,,,0.0,738,2891,Soccer-National Teams,15,,Mexico,,11,20,False,1000 - New,False,True,False
v1|335999509390|0,2024-25 Adidas Men’s Newcastle United Home Soccer Jersey Extra Large XL,1000,New,40.0,USD,volscanes4,99.3,2692,US,False,False,,,0.0,44,2887,Soccer-International Clubs,6,,,2025.0,12,71,False,1000 - New,False,False,False
v1|116666748538|0,Santos 2012 Home Soccer Long Sleeve Jersey NEYMAR JR #11 Nike Men’s Sz M,3000,Used,48.6,USD,ohbargainz,99.5,1753,US,False,False,54.0,10.0,6.0,170,2891,Soccer-National Teams,7,,,2012.0,11,72,True,3000 - Used,False,False,False
